age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,education,employment_type,marital_status,loan_purpose,has_mortgage,has_dependents,has_cosigner,default
63,47291.57,43369.0,555.0,352.0,8.0,13.84,60.0,0.13,Master's,Full-time,Married,Home,No,No,Yes,0
24,52141.11,45827.0,316.0,10.0,4.0,22.81,12.0,0.54,Bachelor's,Full-time,Married,Auto,No,No,No,0
40,71519.54,14395.0,440.0,104.0,9.0,24.28,36.0,0.5,Bachelor's,Full-time,Married,Business,Yes,No,No,0
64,28560.87,30161.0,689.0,9.0,11.0,8.56,12.0,0.82,High School,Unemployed,Married,Home,No,No,No,0
50,42981.56,44930.0,347.0,220.0,11.0,7.43,24.0,0.68,High School,Full-time,Married,Business,No,No,No,1
23,83454.77,44547.0,561.0,341.0,16.0,22.09,12.0,0.48,High School,Self-employed,Married,Home,No,Yes,No,0
30,75821.2,1798.0,552.0,19.0,9.0,8.72,36.0,0.28,High School,Full-time,Married,Home,Yes,Yes,No,0
38,41443.89,4462.0,812.0,146.0,1.0,21.73,24.0,0.67,Bachelor's,Full-time,Married,Home,Yes,No,No,0
67,54010.54,41263.0,455.0,343.0,1.0,9.98,12.0,0.33,Bachelor's,Self-employed,Divorced,Education,No,No,Yes,0
57,94360.7,47559.0,509.0,254.0,7.0,3.91,48.0,0.38,High School,Full-time,Married,Education,No,Yes,No,0
38,31120.35,31666.0,623.0,129.0,3.0,12.57,12.0,0.65,High School,Part-time,Married,Auto,No,No,No,0
33,16574.78,8449.0,340.0,246.0,7.0,4.37,48.0,0.35,Master's,Full-time,Married,Business,Yes,Yes,No,0
41,44278.11,46190.0,661.0,145.0,1.0,7.97,60.0,0.34,Bachelor's,Self-employed,Married,Auto,Yes,No,No,0
24,53332.44,31163.0,671.0,81.0,1.0,13.81,36.0,0.45,Bachelor's,Part-time,Divorced,Business,No,No,No,0
64,38956.09,32080.0,715.0,1.0,7.0,4.33,48.0,0.63,Bachelor's,Part-time,Married,Education,Yes,No,Yes,1
25,74538.2,48672.0,676.0,302.0,4.0,4.21,36.0,0.85,PhD,Self-employed,Married,Personal,No,Yes,No,0
38,59213.11,49242.0,612.0,247.0,18.0,6.84,60.0,0.22,High School,Full-time,Divorced,Auto,Yes,No,No,0
58,42911.44,33953.0,577.0,46.0,5.0,13.45,12.0,0.3,Bachelor's,Full-time,Married,Business,No,Yes,No,0
67,44220.26,26053.0,621.0,78.0,14.0,24.44,12.0,0.89,Bachelor's,Full-time,Single,Auto,Yes,No,No,0
63,40073.04,40799.0,333.0,123.0,15.0,5.51,48.0,0.59,Bachelor's,Part-time,Divorced,Education,No,No,No,0
36,71594.68,13288.0,413.0,344.0,18.0,16.87,60.0,0.11,Master's,Full-time,Single,Auto,No,Yes,No,0
54,45549.32,28473.0,301.0,81.0,4.0,,12.0,0.82,High School,Full-time,Single,Education,Yes,No,Yes,1
37,31141.79,28591.0,335.0,276.0,2.0,4.79,24.0,0.33,Master's,Full-time,Married,Education,No,No,No,0
32,74238.03,40452.0,307.0,31.0,11.0,4.23,60.0,0.54,High School,Full-time,Single,Home,Yes,No,No,0
41,49471.95,29391.0,460.0,274.0,15.0,8.27,24.0,0.39,Bachelor's,Full-time,Single,Auto,No,Yes,No,0
59,27802.0,10877.0,751.0,145.0,6.0,18.22,24.0,0.24,High School,Full-time,Divorced,Business,No,Yes,No,0
45,89256.43,26567.0,829.0,279.0,5.0,24.19,60.0,0.58,Bachelor's,Full-time,Married,Business,No,Yes,No,1
37,67210.94,8591.0,382.0,105.0,11.0,15.46,12.0,0.27,High School,Full-time,Married,Business,No,Yes,No,1
51,55924.98,36517.0,309.0,157.0,10.0,4.48,60.0,0.28,Bachelor's,Full-time,Divorced,Home,Yes,No,Yes,0
55,50763.08,33503.0,733.0,92.0,13.0,9.05,12.0,0.74,High School,Full-time,Single,Auto,No,No,No,0
22,49393.21,36713.0,532.0,245.0,16.0,23.76,36.0,0.61,Bachelor's,Self-employed,Married,Business,Yes,No,No,1
45,48985.23,23946.0,521.0,340.0,10.0,3.77,24.0,0.83,Bachelor's,Self-employed,Divorced,Auto,Yes,No,No,0
45,49528.53,25770.0,620.0,148.0,6.0,16.45,48.0,0.45,High School,Full-time,Married,Auto,Yes,No,No,1
30,43205.89,41828.0,581.0,303.0,2.0,7.35,60.0,0.5,Bachelor's,Full-time,Single,Auto,Yes,No,No,0
43,52933.0,11494.0,419.0,128.0,1.0,4.92,48.0,0.16,High School,Part-time,Divorced,Home,Yes,No,No,0
33,42810.44,1078.0,362.0,21.0,5.0,8.97,36.0,0.39,PhD,Full-time,Married,Auto,No,Yes,No,1
38,59469.09,13138.0,842.0,55.0,11.0,,36.0,0.14,Bachelor's,Self-employed,Single,Home,Yes,No,No,1
46,54530.46,18505.0,468.0,37.0,3.0,19.88,24.0,0.38,Bachelor's,Full-time,Divorced,Auto,Yes,No,No,1
49,40990.51,36989.0,572.0,18.0,3.0,7.18,48.0,0.43,Master's,Full-time,Married,Auto,No,No,No,0
36,53263.59,9977.0,668.0,193.0,10.0,4.91,36.0,0.24,High School,Full-time,Single,Education,Yes,No,Yes,0
51,65858.79,33593.0,771.0,92.0,5.0,14.1,24.0,0.78,High School,Full-time,Single,Auto,No,Yes,Yes,0
48,9871.72,26022.0,594.0,214.0,3.0,4.63,60.0,0.37,Bachelor's,Part-time,Single,Personal,No,Yes,Yes,1
43,66563.97,5218.0,373.0,174.0,6.0,12.19,60.0,0.14,Master's,Full-time,Divorced,Auto,Yes,No,No,1
31,30472.39,6729.0,758.0,313.0,10.0,20.71,48.0,0.41,Bachelor's,Part-time,Married,Home,Yes,No,Yes,0
52,45822.33,3723.0,837.0,255.0,8.0,14.26,24.0,0.54,High School,Self-employed,Married,Personal,No,Yes,No,0
48,-1593.65,10773.0,846.0,253.0,4.0,22.78,24.0,0.48,Master's,Part-time,Single,Personal,No,Yes,No,0
33,66313.23,2765.0,506.0,44.0,6.0,20.51,24.0,0.55,High School,Full-time,Single,Business,Yes,Yes,Yes,0
67,40195.28,34572.0,464.0,214.0,13.0,15.44,12.0,0.81,Master's,Full-time,Single,Home,Yes,Yes,No,0
52,45003.79,15067.0,423.0,219.0,19.0,20.49,36.0,0.12,PhD,Part-time,Married,Home,No,Yes,Yes,1
53,56813.2,6649.0,572.0,27.0,10.0,5.54,24.0,0.73,Bachelor's,Full-time,Single,Auto,Yes,Yes,No,1
53,15583.98,20114.0,681.0,315.0,12.0,7.83,12.0,0.4,High School,Self-employed,Single,Business,No,Yes,Yes,0
62,56241.17,39759.0,773.0,260.0,12.0,18.56,12.0,0.41,High School,Full-time,Married,Personal,Yes,No,No,0
66,67964.93,30340.0,653.0,207.0,6.0,3.62,60.0,0.57,Bachelor's,Full-time,Single,Personal,No,No,No,0
56,58484.03,15539.0,396.0,280.0,12.0,3.6,36.0,0.57,High School,Full-time,Single,Home,No,Yes,Yes,0
67,47122.99,41593.0,381.0,128.0,6.0,11.68,60.0,0.18,Bachelor's,Full-time,Married,Home,No,Yes,No,1
42,55823.06,46022.0,836.0,167.0,3.0,22.14,36.0,0.61,High School,Self-employed,Single,Home,No,Yes,No,0
31,53490.15,33910.0,660.0,230.0,16.0,24.59,60.0,0.24,High School,Full-time,Married,Home,Yes,Yes,No,0
37,70170.71,29135.0,360.0,350.0,16.0,17.47,12.0,0.34,Bachelor's,Unemployed,Married,Home,No,Yes,No,0
28,,43083.0,393.0,166.0,1.0,23.93,24.0,0.49,Bachelor's,Full-time,Divorced,Personal,Yes,No,No,0
25,46783.33,34051.0,664.0,94.0,2.0,21.72,24.0,0.63,Bachelor's,Self-employed,Single,Auto,Yes,Yes,No,0
48,59630.56,32246.0,595.0,75.0,11.0,7.83,36.0,0.71,High School,Full-time,Divorced,Business,Yes,No,No,1
46,41648.34,17767.0,469.0,246.0,3.0,12.19,24.0,0.68,Master's,Full-time,Married,Auto,Yes,Yes,Yes,0
52,63334.16,29448.0,598.0,170.0,11.0,16.91,60.0,0.52,High School,Full-time,Divorced,Business,Yes,No,Yes,0
32,64202.49,20329.0,616.0,303.0,17.0,6.75,60.0,0.24,High School,Full-time,Married,Education,No,No,No,1
69,51664.12,46242.0,563.0,219.0,11.0,10.23,48.0,0.64,Bachelor's,Full-time,Married,Home,Yes,No,Yes,0
41,65380.34,16367.0,779.0,293.0,14.0,19.76,48.0,0.88,Bachelor's,Self-employed,Single,Auto,Yes,No,No,0
57,55063.86,1623.0,560.0,345.0,16.0,10.91,24.0,0.75,High School,Part-time,Single,Home,No,Yes,No,0
38,54038.7,34312.0,845.0,279.0,7.0,23.41,36.0,0.44,PhD,Unemployed,Single,Personal,Yes,No,No,0
66,37392.71,8586.0,820.0,253.0,3.0,12.25,12.0,0.47,PhD,Self-employed,Divorced,Home,No,No,No,0
32,58439.26,18297.0,342.0,132.0,9.0,8.22,60.0,0.86,Master's,Full-time,Single,Business,Yes,Yes,No,1
51,43441.69,19927.0,395.0,235.0,7.0,8.02,48.0,0.15,High School,Part-time,Single,Home,Yes,No,No,1
56,72393.64,45955.0,693.0,164.0,13.0,18.28,36.0,0.57,High School,Full-time,Single,Home,Yes,No,No,0
62,38135.99,19131.0,823.0,270.0,1.0,11.42,12.0,0.21,Master's,Full-time,Divorced,Home,Yes,No,No,0
59,60376.79,16020.0,654.0,193.0,10.0,8.6,12.0,0.16,High School,Self-employed,Single,Personal,No,Yes,Yes,0
43,49787.54,10235.0,701.0,275.0,1.0,18.42,36.0,0.33,High School,Full-time,Married,Personal,No,Yes,No,0
64,60326.43,33634.0,770.0,157.0,14.0,12.56,12.0,0.28,High School,Part-time,Single,Business,Yes,No,No,0
69,53833.99,10507.0,586.0,43.0,6.0,21.69,48.0,0.14,PhD,Full-time,Single,Personal,Yes,Yes,No,1
48,38639.95,28884.0,582.0,186.0,11.0,15.3,24.0,0.78,High School,Full-time,Married,Personal,Yes,Yes,Yes,0
58,76875.71,6708.0,832.0,131.0,15.0,24.4,60.0,0.77,Bachelor's,Full-time,Single,Personal,No,Yes,Yes,0
67,37256.62,25798.0,568.0,158.0,12.0,11.55,48.0,0.64,Master's,Full-time,Single,Education,No,No,Yes,0
56,67851.49,5531.0,580.0,246.0,19.0,9.57,48.0,0.71,High School,Full-time,Single,Home,Yes,No,No,0
25,21032.4,32782.0,376.0,296.0,7.0,17.36,60.0,0.15,High School,Self-employed,Married,Business,Yes,Yes,No,1
37,49221.56,46382.0,654.0,75.0,18.0,18.73,24.0,0.32,High School,Full-time,Single,Personal,No,Yes,Yes,0
37,85583.72,30904.0,554.0,7.0,11.0,3.86,24.0,0.57,Bachelor's,Part-time,Single,Home,No,Yes,No,0
42,49491.03,19537.0,724.0,77.0,2.0,17.89,12.0,0.81,High School,Full-time,Single,Business,No,No,Yes,0
47,56929.46,36467.0,303.0,106.0,17.0,7.39,12.0,0.67,Bachelor's,Full-time,Married,Business,Yes,No,Yes,0
57,87052.22,20704.0,383.0,39.0,14.0,24.12,12.0,0.11,High School,Self-employed,Married,Personal,No,Yes,No,0
40,52143.54,1566.0,513.0,104.0,18.0,15.88,48.0,0.29,Master's,Full-time,Married,Business,No,Yes,No,0
38,60180.12,26205.0,,152.0,15.0,6.22,12.0,0.42,Bachelor's,Full-time,Single,Home,No,No,No,0
66,67092.78,33605.0,453.0,,18.0,4.63,24.0,0.6,High School,Full-time,Married,Home,Yes,Yes,No,0
47,27406.15,36503.0,700.0,57.0,9.0,22.41,36.0,0.63,Master's,Part-time,Married,Auto,Yes,No,No,1
43,45289.76,11709.0,819.0,326.0,19.0,21.79,48.0,0.59,High School,Full-time,Single,Business,Yes,No,No,0
49,57597.41,18108.0,821.0,86.0,15.0,12.83,48.0,0.16,Bachelor's,Self-employed,Married,Business,Yes,No,Yes,0
22,23082.84,29936.0,569.0,173.0,1.0,5.38,36.0,0.71,High School,Part-time,Single,Home,Yes,No,No,1
65,82396.09,35232.0,838.0,358.0,12.0,11.88,48.0,0.64,High School,Full-time,Divorced,Education,Yes,No,No,0
57,70128.29,26883.0,811.0,153.0,18.0,19.85,36.0,0.27,High School,Full-time,Married,Home,Yes,No,No,0
64,67149.67,16120.0,816.0,297.0,10.0,17.72,48.0,0.5,High School,Self-employed,Divorced,Personal,Yes,No,Yes,0
58,81399.93,43914.0,711.0,6.0,2.0,22.1,36.0,0.3,PhD,Self-employed,Single,Auto,Yes,Yes,No,0
23,69464.92,46754.0,641.0,55.0,11.0,19.65,36.0,0.65,Bachelor's,Self-employed,Single,Personal,No,No,No,0
38,50402.19,47798.0,439.0,67.0,9.0,10.6,24.0,0.27,High School,Full-time,Single,Home,No,Yes,No,0
61,22355.13,49786.0,563.0,299.0,17.0,10.83,36.0,0.12,PhD,Full-time,Married,Home,No,No,Yes,0
59,41375.76,39382.0,748.0,307.0,11.0,17.43,36.0,0.45,High School,Full-time,Single,Auto,No,No,Yes,0
42,41955.25,24473.0,526.0,145.0,18.0,10.17,60.0,0.13,Bachelor's,Full-time,Single,,Yes,No,Yes,0
30,67375.77,33921.0,359.0,277.0,13.0,22.15,48.0,0.13,Master's,Full-time,Married,Personal,No,No,No,1
34,56617.89,40227.0,379.0,259.0,17.0,10.55,48.0,0.25,Bachelor's,Self-employed,Divorced,Personal,No,No,No,0
32,23690.54,30995.0,354.0,156.0,1.0,14.01,12.0,0.68,Bachelor's,Self-employed,Divorced,Education,No,Yes,No,1
37,72302.64,45471.0,726.0,215.0,10.0,4.43,36.0,0.85,High School,Full-time,Married,Personal,No,Yes,No,0
37,81587.28,21450.0,821.0,167.0,1.0,6.04,36.0,0.51,Bachelor's,Self-employed,Single,Personal,Yes,Yes,No,0
23,84510.78,34578.0,525.0,315.0,11.0,6.34,48.0,0.64,Master's,Part-time,Single,Home,No,No,No,1
63,32401.45,9137.0,415.0,168.0,14.0,10.9,12.0,0.14,Master's,Full-time,Divorced,Personal,Yes,Yes,No,1
65,,16765.0,639.0,72.0,4.0,6.01,24.0,0.73,High School,Full-time,Married,Auto,Yes,No,Yes,0
29,34872.59,27798.0,406.0,270.0,9.0,13.33,36.0,0.46,High School,Unemployed,Married,Auto,No,Yes,Yes,1
64,93783.69,10270.0,818.0,76.0,8.0,9.29,60.0,0.49,Bachelor's,Full-time,Single,Auto,No,Yes,No,0
63,55611.55,1778.0,832.0,56.0,15.0,9.36,48.0,0.74,High School,Unemployed,Single,Personal,Yes,No,No,0
34,47596.27,47390.0,630.0,349.0,1.0,13.08,12.0,0.19,Master's,Unemployed,Divorced,Auto,Yes,No,No,1
38,43915.7,21633.0,400.0,98.0,19.0,21.86,36.0,0.46,Bachelor's,Self-employed,Divorced,Business,No,No,No,1
60,61680.7,41435.0,514.0,162.0,16.0,19.88,12.0,0.53,Bachelor's,Full-time,Married,Business,Yes,No,No,0
45,65312.29,15307.0,522.0,345.0,12.0,22.5,60.0,0.59,High School,Full-time,Married,Business,No,No,No,1
24,22038.86,38364.0,509.0,274.0,17.0,24.79,12.0,0.67,Bachelor's,Full-time,Single,Auto,No,Yes,Yes,1
51,82937.28,8357.0,643.0,276.0,1.0,3.74,48.0,0.6,Master's,Full-time,Single,Auto,No,No,No,0
34,64418.26,3553.0,727.0,343.0,19.0,18.39,24.0,0.78,Bachelor's,Self-employed,Single,Business,Yes,No,No,0
40,82776.49,29820.0,364.0,25.0,14.0,6.08,24.0,0.89,High School,Part-time,Single,Business,No,Yes,Yes,0
28,89214.13,21487.0,553.0,55.0,6.0,23.64,24.0,0.11,Bachelor's,Self-employed,Married,Auto,Yes,Yes,No,0
30,53011.71,14971.0,817.0,30.0,19.0,8.38,12.0,0.43,High School,Self-employed,Married,Home,No,No,No,1
40,72138.14,23188.0,593.0,29.0,19.0,,36.0,0.43,Bachelor's,Unemployed,Married,Business,No,Yes,No,0
66,43484.33,13880.0,520.0,23.0,19.0,24.55,36.0,0.7,High School,Part-time,Single,Auto,Yes,No,No,1
61,45645.65,32310.0,726.0,95.0,12.0,22.14,36.0,0.33,High School,Full-time,Single,Auto,Yes,No,No,0
43,86447.57,5564.0,612.0,157.0,13.0,4.51,60.0,0.11,Bachelor's,Full-time,Married,Business,Yes,Yes,Yes,0
39,40217.93,40232.0,763.0,120.0,6.0,4.51,36.0,0.16,Bachelor's,Part-time,Single,Personal,No,Yes,No,0
44,58929.38,24099.0,551.0,153.0,17.0,21.11,48.0,0.84,Bachelor's,Full-time,Single,Education,Yes,No,Yes,1
23,36844.87,30122.0,411.0,357.0,1.0,5.01,12.0,0.83,PhD,Part-time,Single,Personal,Yes,Yes,Yes,0
32,41887.89,21062.0,590.0,81.0,11.0,21.81,48.0,0.31,High School,Full-time,Divorced,Personal,No,No,No,1
52,44897.58,15135.0,579.0,309.0,5.0,23.38,24.0,0.85,Master's,Full-time,Single,Personal,No,Yes,No,1
54,83942.92,13415.0,593.0,331.0,7.0,4.01,48.0,0.8,Master's,Full-time,Married,Auto,Yes,No,No,0
35,65275.37,4705.0,814.0,276.0,1.0,8.23,48.0,0.65,Bachelor's,Full-time,Married,Education,Yes,No,No,0
37,71837.18,37126.0,478.0,125.0,15.0,4.0,48.0,0.3,Bachelor's,Self-employed,Single,Home,No,No,No,1
32,18863.54,10044.0,488.0,283.0,18.0,5.07,60.0,0.19,High School,Full-time,Married,Business,Yes,Yes,Yes,0
54,55692.97,37950.0,467.0,123.0,11.0,14.98,12.0,0.23,Bachelor's,Self-employed,Single,,No,No,No,0
28,47350.11,21349.0,353.0,80.0,1.0,19.2,36.0,0.26,Bachelor's,Full-time,Married,Home,No,Yes,No,1
52,64846.46,38968.0,615.0,334.0,19.0,13.81,48.0,0.75,Bachelor's,Part-time,Divorced,Personal,No,No,No,0
69,103130.52,38397.0,570.0,278.0,2.0,11.8,24.0,0.36,Master's,Self-employed,Single,Home,No,No,No,0
67,7188.84,23717.0,729.0,180.0,10.0,7.94,12.0,0.64,High School,Self-employed,Single,Auto,Yes,Yes,No,0
68,62988.98,39371.0,482.0,308.0,12.0,8.59,12.0,0.71,High School,Self-employed,Married,Business,No,No,Yes,0
35,99095.71,5474.0,559.0,161.0,7.0,16.02,48.0,0.45,PhD,Self-employed,Married,Education,Yes,Yes,No,0
49,44804.24,9647.0,323.0,323.0,13.0,21.9,12.0,0.27,High School,Part-time,Single,Personal,Yes,Yes,No,0
64,57996.78,15190.0,393.0,11.0,2.0,12.2,12.0,0.48,Bachelor's,Part-time,Divorced,Business,No,Yes,Yes,0
37,68531.4,40943.0,555.0,129.0,19.0,23.7,12.0,0.21,Bachelor's,Unemployed,Married,Auto,Yes,No,Yes,0
40,11882.19,46373.0,513.0,280.0,6.0,4.62,12.0,0.75,High School,Self-employed,Divorced,Education,Yes,Yes,No,1
38,60323.69,15669.0,795.0,343.0,7.0,21.33,24.0,0.75,Master's,Full-time,Single,Personal,No,Yes,No,0
47,39118.71,33997.0,339.0,350.0,2.0,10.78,24.0,0.85,High School,Full-time,Married,Business,Yes,No,No,1
27,95955.38,24191.0,762.0,124.0,17.0,22.18,24.0,0.75,PhD,Full-time,Married,Auto,No,No,Yes,0
64,50852.58,46563.0,735.0,171.0,2.0,23.27,36.0,0.62,Bachelor's,Full-time,Single,Home,Yes,No,Yes,0
30,40793.2,33723.0,848.0,133.0,18.0,18.56,24.0,0.4,High School,Self-employed,Single,Education,Yes,Yes,No,0
38,71932.63,38787.0,510.0,350.0,9.0,11.13,36.0,0.5,High School,Full-time,Single,Auto,No,No,No,0
52,64760.25,37245.0,422.0,38.0,11.0,13.32,48.0,0.25,Bachelor's,Full-time,Married,Education,No,No,Yes,1
33,72918.69,16304.0,758.0,177.0,14.0,15.36,12.0,0.64,Bachelor's,Full-time,Divorced,Home,Yes,No,No,0
44,93208.48,18143.0,585.0,279.0,5.0,13.43,24.0,0.77,Bachelor's,Full-time,Married,Education,No,Yes,No,1
26,43295.85,43750.0,575.0,4.0,1.0,20.51,48.0,0.66,PhD,Full-time,Single,Home,No,Yes,Yes,1
64,89380.72,35134.0,543.0,53.0,2.0,20.09,12.0,0.87,High School,Part-time,Married,Home,No,No,No,0
57,92548.96,25900.0,442.0,309.0,11.0,3.77,48.0,0.88,Bachelor's,Self-employed,Married,Auto,Yes,No,No,0
57,39629.98,1166.0,619.0,265.0,14.0,6.76,60.0,0.66,High School,Part-time,Married,Personal,Yes,Yes,No,1
24,41567.12,21048.0,674.0,81.0,5.0,11.32,12.0,0.7,Bachelor's,Full-time,Married,Home,Yes,No,Yes,0
45,55944.45,8350.0,732.0,220.0,1.0,17.96,12.0,0.36,Master's,Full-time,Married,Home,No,No,No,0
38,51006.45,30510.0,421.0,330.0,10.0,8.44,36.0,0.14,Bachelor's,Full-time,Married,Auto,No,No,No,0
60,89181.1,39463.0,534.0,240.0,18.0,10.44,12.0,0.79,Bachelor's,Part-time,Married,Auto,No,No,No,1
47,37721.51,31534.0,728.0,93.0,19.0,13.43,48.0,0.65,Master's,Self-employed,Married,Business,No,No,No,1
25,59893.18,45587.0,425.0,68.0,5.0,16.18,60.0,0.87,PhD,Full-time,Divorced,Business,Yes,No,No,1
66,39690.27,26748.0,843.0,5.0,9.0,22.89,60.0,0.1,Bachelor's,Full-time,Single,Auto,Yes,No,Yes,0
33,57169.36,42731.0,502.0,205.0,13.0,20.8,24.0,0.67,Bachelor's,Full-time,Single,Personal,No,Yes,No,0
22,97833.96,1927.0,572.0,15.0,13.0,11.22,24.0,0.31,Bachelor's,Self-employed,Single,Home,No,No,No,1
42,91460.83,49950.0,473.0,59.0,4.0,20.01,48.0,0.46,PhD,Full-time,Single,Business,No,No,Yes,0
40,62570.5,12100.0,537.0,141.0,16.0,21.4,24.0,0.46,High School,Self-employed,Divorced,Business,No,No,No,0
42,67595.39,14243.0,761.0,288.0,4.0,14.73,60.0,0.13,Bachelor's,Unemployed,Married,Business,No,No,No,0
39,64429.8,31778.0,409.0,356.0,11.0,9.86,60.0,0.78,Bachelor's,Part-time,Single,Home,No,No,No,1
64,48919.89,42565.0,711.0,205.0,4.0,23.78,36.0,0.17,PhD,Full-time,Married,Personal,No,Yes,No,0
24,93330.97,13098.0,370.0,39.0,2.0,24.19,12.0,0.86,Master's,Full-time,Married,Home,Yes,No,No,1
65,81391.01,48186.0,656.0,8.0,17.0,8.33,12.0,0.56,High School,Self-employed,Single,Home,No,No,Yes,0
53,59687.46,48652.0,722.0,90.0,12.0,20.38,24.0,0.32,Master's,Part-time,Single,Education,No,Yes,Yes,0
31,50663.08,47558.0,540.0,194.0,12.0,4.4,48.0,0.61,High School,Full-time,Divorced,Education,Yes,Yes,Yes,1
61,51960.84,32244.0,426.0,201.0,8.0,3.55,12.0,0.84,Bachelor's,Full-time,Divorced,Auto,No,No,No,1
36,61775.5,26577.0,725.0,47.0,10.0,11.06,12.0,0.72,High School,Full-time,Single,Auto,No,No,No,0
26,54299.05,21357.0,829.0,265.0,19.0,13.44,60.0,0.23,Bachelor's,Full-time,Married,Business,Yes,No,Yes,0
25,77790.18,1413.0,374.0,244.0,17.0,15.25,24.0,0.35,Master's,Part-time,Single,Home,Yes,Yes,Yes,1
49,64580.54,30386.0,577.0,261.0,4.0,11.63,48.0,0.19,High School,Self-employed,Married,Home,No,No,Yes,0
25,35925.1,23312.0,793.0,317.0,13.0,6.27,36.0,0.69,Bachelor's,Part-time,Single,Auto,Yes,No,No,0
36,32067.7,19398.0,687.0,30.0,13.0,10.91,48.0,0.26,High School,Full-time,Married,Personal,No,Yes,No,1
38,74815.99,43447.0,835.0,261.0,19.0,21.17,24.0,0.7,High School,Part-time,Single,Business,No,No,No,0
65,31873.26,9718.0,761.0,350.0,2.0,10.72,48.0,0.21,Master's,Full-time,Divorced,Home,Yes,Yes,Yes,0
24,48027.8,1000.0,607.0,33.0,13.0,16.23,12.0,0.71,Bachelor's,Full-time,Single,Home,Yes,No,No,0
31,46207.5,42230.0,422.0,,16.0,18.14,48.0,0.51,Bachelor's,Full-time,Divorced,Home,Yes,No,No,0
68,30230.12,36299.0,586.0,348.0,13.0,19.25,24.0,0.77,Bachelor's,Full-time,Single,Education,No,No,No,1
63,61204.16,18455.0,352.0,322.0,4.0,13.99,48.0,0.52,Bachelor's,Full-time,Divorced,Education,Yes,No,No,1
44,52523.69,48078.0,744.0,267.0,9.0,6.2,24.0,0.3,Bachelor's,Self-employed,Single,Education,Yes,No,Yes,0
39,42243.68,16542.0,420.0,293.0,12.0,22.86,12.0,0.64,Bachelor's,Unemployed,Married,Auto,No,Yes,No,1
22,96703.74,12770.0,718.0,210.0,6.0,9.1,60.0,0.34,Master's,Part-time,Single,Home,Yes,No,No,0
56,6381.35,48773.0,375.0,134.0,6.0,10.79,48.0,0.17,Bachelor's,Full-time,Married,Auto,No,No,No,0
52,37732.7,35763.0,383.0,63.0,6.0,20.14,12.0,0.76,Master's,Full-time,Married,Personal,No,Yes,No,1
65,43465.04,4577.0,606.0,246.0,13.0,19.92,60.0,0.68,Bachelor's,Part-time,Divorced,Education,Yes,Yes,No,0
22,27832.45,48675.0,744.0,332.0,4.0,22.77,12.0,0.15,PhD,Full-time,Single,Education,Yes,No,Yes,0
24,100158.15,35477.0,636.0,276.0,17.0,4.23,60.0,0.84,High School,Full-time,Divorced,Business,Yes,Yes,No,0
24,,15322.0,680.0,77.0,3.0,22.3,60.0,0.26,Bachelor's,Full-time,Single,Home,No,Yes,No,0
58,41310.81,39885.0,816.0,163.0,8.0,20.53,36.0,0.69,High School,Full-time,Married,Home,No,No,No,1
40,80374.73,9528.0,400.0,76.0,1.0,14.79,60.0,0.12,High School,Unemployed,Married,Home,Yes,No,Yes,0
50,66930.83,8970.0,399.0,176.0,18.0,6.93,60.0,0.48,High School,Full-time,Married,Auto,Yes,No,No,1
46,88122.3,18139.0,472.0,96.0,19.0,15.22,12.0,0.31,Bachelor's,Full-time,Divorced,Home,No,No,No,1
54,52855.91,32864.0,731.0,138.0,1.0,7.67,24.0,0.54,High School,Full-time,Single,Personal,Yes,Yes,Yes,0
57,63632.17,44561.0,407.0,242.0,5.0,24.25,60.0,0.32,Bachelor's,Full-time,Married,Personal,No,Yes,Yes,1
50,83050.92,10911.0,327.0,358.0,19.0,18.74,60.0,0.5,PhD,Unemployed,Single,Business,Yes,Yes,Yes,0
47,79991.9,8212.0,564.0,344.0,1.0,16.32,24.0,0.11,High School,Full-time,Married,Business,Yes,No,Yes,0
25,58032.7,35867.0,614.0,358.0,17.0,20.99,60.0,0.83,Bachelor's,Full-time,Single,Auto,No,Yes,No,0
35,36148.49,34180.0,337.0,250.0,1.0,14.95,48.0,0.75,High School,Full-time,Divorced,Auto,Yes,No,Yes,1
48,39732.86,29188.0,452.0,279.0,4.0,4.8,48.0,0.12,High School,Part-time,Married,Personal,No,No,No,0
54,18016.31,48672.0,627.0,277.0,5.0,9.07,12.0,0.89,Master's,Self-employed,Married,Home,Yes,Yes,Yes,0
43,70745.35,49625.0,347.0,170.0,8.0,24.61,36.0,0.84,Bachelor's,Self-employed,Divorced,Business,Yes,Yes,Yes,0
69,59243.28,17146.0,305.0,178.0,15.0,21.79,48.0,0.63,High School,Full-time,Married,Personal,Yes,No,Yes,0
24,60785.28,3993.0,713.0,176.0,13.0,23.44,48.0,0.42,Bachelor's,Part-time,Married,Home,No,No,Yes,0
44,54496.68,12654.0,360.0,277.0,7.0,5.6,60.0,0.81,PhD,Full-time,Married,Home,Yes,No,No,0
42,32133.01,1246.0,734.0,334.0,14.0,8.83,60.0,0.79,Master's,Unemployed,Married,Personal,Yes,No,No,1
62,61252.34,45738.0,638.0,17.0,4.0,4.86,48.0,0.44,Bachelor's,Full-time,Married,Business,No,No,Yes,0
44,67105.02,40745.0,568.0,299.0,18.0,21.18,48.0,0.66,PhD,Full-time,Single,Business,No,Yes,Yes,0
